鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,27.22,商,,,1090312,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,158.57,3,2,2,有,有,7650000,52282,坡道平面,35.2,1200000,,RPVOMLSJNHPFFFB66CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,27.22,商,,,1090312,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,158.57,3,2,2,有,有,7840000,53822,坡道平面,35.2,1200000,,RPWOMLSJNHPFFFB76CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,26.03,商,,,1090312,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,153.01999999999998,3,2,2,有,有,7800000,56018,坡道平面,35.2,1200000,,RPXOMLSJNHPFFFB86CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,20.0,商,,,1090312,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,125.68,2,2,1,有,有,5820000,52166,坡道平面,35.2,1100000,,RPOPMLSJNHPFFFB68CA
沙鹿區,房地(土地+建物),臺中市沙鹿區福成路48巷1~30號,20.2,商,,,1090312,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,91.72,2,2,1,有,有,4960000,54078,,0.0,0,,RPPPMLSJNHPFFFB78CA
沙鹿區,房地(土地+建物),臺中市沙鹿區福成路48巷1~30號,18.87,商,,,1090312,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,85.71,2,2,1,有,有,4700000,54836,,0.0,0,,RPQPMLSJNHPFFFB88CA
沙鹿區,房地(土地+建物),臺中市沙鹿區福成路48巷1~30號,19.66,商,,,1090312,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,89.25,2,2,1,有,有,4950000,55462,,0.0,0,,RPPNMLTJNHPFFFB68CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,27.79,商,,,1090312,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,161.07,3,2,2,有,有,7800000,54024,坡道平面,35.2,1000000,,RPRNMLTJNHPFFFB88CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,20.29,商,,,1090312,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,127.07000000000001,2,2,1,有,有,5860000,52901,坡道平面,35.2,1000000,,RPSNMLTJNHPFFFB98CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,18.92,商,,,1090312,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,120.91,2,2,1,有,有,5600000,54253,坡道平面,35.2,950000,,RPTNMLTJNHPFFFB09CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,19.72,商,,,1090312,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,124.46000000000001,2,2,1,有,有,5830000,54112,坡道平面,35.2,1000000,,RPUNMLTJNHPFFFB56CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,27.76,商,,,1090312,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,161.01,3,2,2,有,有,8380000,58660,坡道平面,35.2,1000000,,RPVNMLTJNHPFFFB66CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,27.22,商,,,1090312,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,158.57,3,2,2,有,有,8140000,57064,坡道平面,35.2,1100000,,RPWNMLTJNHPFFFB76CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,26.03,商,,,1090312,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,153.01999999999998,3,2,2,有,有,7500000,55169,坡道平面,35.2,1000000,,RPXNMLTJNHPFFFB86CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區福成路48巷1~30號,20.29,商,,,1090312,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1081210,127.07000000000001,2,2,1,有,有,5880000,53119,坡道平面,35.2,1000000,,RPOOMLTJNHPFFFB68CA
神岡區,土地,順濟段391~420地號,333.73,其他,,,1090320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2996,,0.0,0,包含公共設施保留地之交易。;,RPWNMLQJNHPFFDB88CA
大安區,土地,松子段181~210地號,117.0,,鄉村區,乙種建築用地,1090229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,25641,,0.0,0,親友、員工或其他特殊關係間之交易。包括未辦保存登記房屋壹棟,RPPNMLKLMHPFFEB77CA
神岡區,房地(土地+建物),臺中市神岡區溝心路31~60號,78.36,,特定農業區,甲種建築用地,1090110,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081113,168.84,4,3,3,有,有,11000000,65150,,0.0,0,,RPVNMLLLMHPFFDB38CA
神岡區,房地(土地+建物),臺中市神岡區溝心路31~60號,77.36,,特定農業區,甲種建築用地,1090110,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081113,168.84,4,3,3,有,有,11000000,65150,,0.0,0,,RPWNMLLLMHPFFDB48CA
神岡區,土地,大豐段571~600地號,65.15,工,,,1090302,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,92095,,0.0,0,,RPPOMLLLMHPFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區合作街97巷1~30號,99.77,住,,,1090309,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0921023,265.68,5,3,3,有,無,11500000,43285,,0.0,0,,RPSOMLLLMHPFFDB18CA
豐原區,房地(土地+建物)+車位,臺中市豐原區瑞安街181~210號,33.54,住,,,1090315,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861016,188.52999999999997,3,2,2,有,有,7280000,38615,升降機械,0.0,0,,RPSOMLRLMHPFFDB78CA
豐原區,房地(土地+建物),臺中市豐原區府前街93巷33弄1~30號,67.0,商,,,1090302,土地1建物1車位0,全,二層,透天厝,住家用,磚造,0450508,126.04,5,2,3,有,無,12500000,99175,,0.0,0,,RPWQMLPKMHPFFDB09CA
豐原區,房地(土地+建物)+車位,臺中市豐原區三民路1~30號,7.4,商,,,1090313,土地1建物1車位1,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930311,84.12,1,1,1,有,有,3100000,36852,坡道機械,6.0,0,,RPRRMLPKMHPFFDB68CA
西屯區,房地(土地+建物),臺中市西屯區甘州二街1~30號,20.73,住,,,1090309,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740406,81.64,2,2,1,有,有,3530000,43239,,0.0,0,,RPSOMLMKNHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,13.82,住,,,1090307,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,85.12,2,2,1,有,有,10450000,122768,坡道機械,11.79,0,,RPQPMLMKNHPFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩五街301~330號,24.73,住,,,1090307,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800608,139.4,3,2,2,有,有,8550000,61334,坡道機械,0.0,0,,RPSPMLMKNHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區干城街301~330號,313.65,住,,,1090108,土地1建物8車位7,二層,十八層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0860606,3155.0299999999997,0,0,0,無,有,190000000,60221,坡道平面,0.0,3301473,本案建物為商辦輕隔間，衛浴設於各樓層樓梯旁公設處。,RPXPMLMKNHPFFCB78CA
西屯區,房地(土地+建物),臺中市西屯區黎明路三段301~330號,6.68,商,,,1090311,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840220,53.81,1,1,1,有,有,3300000,61327,,0.0,0,,RPOQMLMKNHPFFCB97CA
南屯區,房地(土地+建物),臺中市南屯區春安路121~150號,10.41,住,,,1081226,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081128,69.58,1,2,1,有,有,4580000,65824,,0.0,0,,RPTNMLLJNHPFFCB97CA
西屯區,房地(土地+建物),臺中市西屯區寶慶街50巷1~30號,8.36,商,,,1090307,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891104,123.96000000000001,3,2,2,有,有,7050000,56873,,0.0,0,,RPPNMLOJNHPFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,9.96,住,,,1090312,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,106.4,2,2,1,有,有,6780000,63722,坡道機械,14.11,0,,RPRNMLOJNHPFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街361~390號,52.29,住,,,1090302,土地2建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011127,307.89,4,2,3,有,有,28200000,91591,坡道平面,47.64,0,,RPSNMLPJNHPFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南六路171巷1~30號,23.41,商,,,1090308,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950623,157.85,3,2,2,有,有,12600000,79823,坡道平面,26.48,0,,RPQPMLSLMHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區長安路二段131巷91~120號,22.72,住,,,1090318,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021105,186.98000000000002,3,2,2,有,有,12400000,85188,坡道平面,71.94,2600000,含增建或未登記建物。,RPTPMLTLMHPFFCB09CA
西屯區,土地,西屯段1081~1110地號,2.82,住,,,1090119,土地41建物0車位0,,,其他,,,,0.0,0,0,0,有,無,127800,45319,,0.0,0,共有人之間持分買賣含道路之交易因有不定期租賃關係存在故不點交代辦繼承費用增值稅仲介費地上物拆遷補償費皆由買方負擔.,RPSTMLMLMHPFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福星路151~180號,15.51,住,,,1090314,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960929,142.37,3,2,2,有,有,12000000,84287,坡道平面,28.59,0,,RPTPMLMLMHPFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段601~630號,12.68,住,,,1090225,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941115,142.82,3,2,2,有,有,12600000,90266,坡道平面,19.85,1500000,含增建或未登記建物。,RPXRMLLLMHPFFCB88CA
南屯區,土地,永富段241~270地號,695.81,住,,,1090122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,146280000,210230,,0.0,0,,RPWQMLKLMHPFFCB58CA
西屯區,土地,福德段61~90地號,0.98,住,,,1090227,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41400,0,,0.0,0,共有人之間持分買賣因有不定期租賃關係故不點交代辦繼承費用增值稅仲介費皆由買方負擔.,RPXQMLKLMHPFFCB68CA
西屯區,車位,臺中市西屯區朝富路211~240號,0.91,其他,,,1081225,土地0建物0車位1,,,其他,,,,17.27,0,0,0,有,有,1750000,,坡道平面,17.27,1750000,,RPPQMLKLMHPFFCB87CA
南屯區,車位,臺中市南屯區惠文路511~540號,2.14,住,,,1090324,土地0建物0車位1,,,其他,,,,27.8,0,0,0,有,有,1900000,,坡道平面,27.8,1900000,單獨車位交易。;,RPUQMLKLMHPFFCB38CA
南屯區,土地,鎮安段61~90地號,692.0,住,,,1090304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42910000,62009,,0.0,0,,RPUPMLKLMHPFFCB28CA
西屯區,土地,惠安段1~30地號,1337.49,商,,,1081217,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,647345160,484000,,0.0,0,,RPQPMLRKMHPFFCB48CA
西屯區,土地,福德段61~90地號,1.47,住,,,1090119,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62100,42245,,0.0,0,"共有人之間持分買賣因有不定期租賃關係存在故不點交,代辦繼承費用,增值稅仲介費皆由買方負擔.",RPSNMLSKMHPFFCB58CA
西屯區,土地,福德段1~30地號,1.97,住,,,1090227,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,82800,42030,,0.0,0,"共有人之間持分買賣因有不定期租賃關係存在故不點交,代辦繼承費用,增值稅仲介費皆由買方負擔.",RPTNMLSKMHPFFCB68CA
南屯區,土地,保安段511~540地號,40.0,住,,,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,90000,,0.0,0,,RPQPMLQKMHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區寧夏東一街1~30號,62.0,住,,,1090227,土地2建物1車位2,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830302,335.02,0,0,0,無,有,12000000,35819,坡道平面,0.0,0,,RPRPMLQKMHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安二路151~180號,9.53,住,,,1090107,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070503,88.97,1,2,1,有,有,8100000,105945,坡道機械,21.01,900000,,RPOOMLRKMHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安二路151~180號,9.53,住,,,1090217,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070503,88.97,1,2,1,有,有,8550000,112566,坡道機械,21.01,900000,,RPPOMLRKMHPFFCB28CA
南屯區,土地,保安段511~540地號,19.0,其他,,,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,34211,,0.0,0,,RPUPMLQKMHPFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷1~30號,20.55,住,,,1090322,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830629,135.96,3,2,2,有,有,7600000,55899,坡道機械,0.0,0,,RPVPMLRKMHPFFCB98CA
西屯區,房地(土地+建物),臺中市西屯區國安一路208巷1~30號,20.96,住,,,1090319,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850615,117.42999999999999,3,2,2,有,無,5950000,50668,,0.0,0,,RPQQMLRKMHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路181~210號,22.59,商,,,1090311,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041007,215.54,3,2,2,有,有,18600000,94293,坡道平面,33.13,1400000,,RPROMLQKMHPFFCB38CA
西屯區,房地(土地+建物)+車位,臺中市西屯區環中路二段1111~1140號,33.35,住,,,1090310,土地5建物1車位2,十六層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040109,258.58000000000004,4,2,2,有,有,18300000,76854,坡道平面,59.5,3000000,,RPTOMLQKMHPFFCB58CA
西屯區,土地,順和段241~270地號,100.05,住,,,1090303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,85957,,0.0,0,,RPUOMLQKMHPFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區至善路101巷1~30號,3.07,住,,,1090318,土地1建物1車位0,十一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821014,23.240000000000002,1,1,1,有,有,1390000,59811,,0.0,0,,RPQOMLPKMHPFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路二段211~240號,14.42,住,,,1090218,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830817,146.25,3,1,2,有,有,6000000,41026,坡道機械,0.0,0,二親等間買賣,RPROMLPKMHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區福上巷241弄1~30號,3.59,住,,,1090331,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780524,21.32,0,0,0,無,有,900000,42214,,0.0,0,,RPUQMLPKMHPFFCB78CA
西屯區,土地,何厝段181~210地號,288.79,其他,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36400000,126043,,0.0,0,包含公共設施保留地之交易。;,RPQRMLPKMHPFFCB48CA
西屯區,車位,臺中市西屯區臺灣大道四段1261~1290號,0.0,,,,1090321,土地0建物0車位1,,,其他,,,,27.55,0,0,0,有,有,1400000,,坡道平面,27.55,1400000,單獨車位交易。;,RPSSMLPKMHPFFCB78CA
南屯區,土地,永定段271~300地號,51.03,其他,,,1090316,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5338549,104616,,0.0,0,包含公共設施保留地之交易。;,RPOTMLPKMHPFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區弘孝路61~90號,17.23,住,,,1090314,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910128,167.5,3,2,2,有,有,13500000,80597,坡道平面,26.57,0,,RPRTMLPKMHPFFCB78CA
西屯區,土地,信安段571~600地號,556.05,其他,,,1090306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58800000,105746,,0.0,0,包含公共設施保留地之交易。;,RPSTMLPKMHPFFCB88CA
南屯區,房地(土地+建物),臺中市南屯區大墩二街1~30號,75.0,住,,,1090301,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760409,117.2,5,2,4,有,無,23880000,203754,,0.0,0,,RPQNMLPKMHPFFCB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1171~1200號,20.97,住,,,1090307,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040824,191.94,3,2,2,有,有,12190000,63509,坡道平面,34.73,0,,RPWOMLSLMHPFFBB09CA
西屯區,房地(土地+建物),臺中市西屯區烈美街55巷1~30號,5.9,住,,,1090319,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831003,34.519999999999996,1,0,1,有,有,2300000,66628,,0.0,0,,RPSQMLOKMHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區中清路二段1171~1200號,48.2,商,,,1090306,土地1建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土加強磚造,0620601,63.4,3,4,2,有,無,8850065,139591,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPRMLOKMHPFFCB28CA
西屯區,土地,福林段271~300地號,5.26,農,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,318000,60456,,0.0,0,出入口畸零地之買賣。,RPQRMLOKMHPFFCB38CA
北區,土地,乾溝子段121~150地號,34.0,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5450000,160294,,0.0,0,,RPWPMLMKNHPFFBB58CA
北區,土地,乾溝子段121~150地號,104.0,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16670000,160288,,0.0,0,,RPXPMLMKNHPFFBB68CA
北區,土地,乾溝子段121~150地號,260.0,住,,,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41680000,160308,,0.0,0,,RPOQMLMKNHPFFBB87CA
北區,房地(土地+建物),臺中市北區健行路86巷1弄31~60號,44.29,住,,,1090226,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710610,95.6,4,2,2,有,無,3880000,40586,,0.0,0,含增建或未登記建物。;,RPSNMLOKNHPFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區中清路二段808巷1~30號,8.93,住,,,1090313,土地3建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820924,100.5,2,2,2,有,有,4800000,47761,,0.0,0,,RPTPMLOKNHPFFBB48CA
北屯區,土地,太和段31~60地號,279.83,住,,,1090227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32166400,114950,,0.0,0,,RPPNMLPJNHPFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區同榮路121~150號,98.72,住,,,1090108,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081021,265.42999999999995,5,3,5,有,無,19980000,75274,,0.0,0,,RPSOMLQJNHPFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區崇德路三段1002巷38弄61~90號,63.39,農,,,1090315,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0941206,169.97,4,3,3,有,無,10750000,63246,,0.0,0,,RPSPMLOJNHPFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區三光一街151~180號,29.17,住,,,1090222,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020201,197.86,3,2,2,有,有,11550000,58375,坡道平面,63.46,0,,RPRPMLKMMHPFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段346巷1~30號,23.29,住,,,1090216,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,143.26,3,2,2,有,有,9150000,63870,坡道平面,25.43,0,,RPUPMLTLMHPFFBB09CA
北屯區,土地,和平段331~360地號,1591.68,住,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125180000,78646,,0.0,0,,RPWOMLTLMHPFFBB56CA
北屯區,土地,和平段331~360地號,439.67,住,,,1081211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34580000,78650,,0.0,0,,RPXOMLTLMHPFFBB66CA
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路181~210號,15.73,商,,,1090210,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070531,152.79000000000002,3,2,2,有,無,9800000,68411,坡道機械,19.04,650000,,RPVPMLSLMHPFFBB09CA
北區,房地(土地+建物),臺中市北區北平四街31~60號,21.29,住,,,1090229,土地1建物1車位0,一層，二層,十二層,店面(店鋪),住商用,鋼筋混凝土造,0791130,167.58,1,3,1,有,有,10700000,63850,,0.0,0,,RPRNMLRLMHPFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段811~840號,21.46,商,,,1090310,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,195.42000000000002,3,2,2,有,有,7500000,38379,坡道平面,0.0,0,,RPOQMLLLMHPFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區九龍街151~180號,30.18,住,,,1090229,土地1建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0961017,119.07,3,2,2,有,有,7000000,58789,一樓平面,0.0,0,,RPQNMLNLMHPFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和五街61~90號,41.36,住,,,1090215,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061018,244.06,4,2,3,有,有,16200000,65776,坡道平面,47.94,3300000,,RPSPMLLLMHPFFBB08CA
北區,房地(土地+建物)+車位,臺中市北區青島西街98巷1~30號,23.54,住,,,1090309,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830622,180.42000000000002,4,2,2,有,有,9400000,52101,坡道平面,0.0,0,,RPVNMLLLMHPFFBB18CA
北區,房地(土地+建物)+車位,臺中市北區忠明路481~510號,4.58,住,,,1090328,土地1建物1車位1,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840519,46.91,1,1,1,有,有,2450000,52228,升降機械,0.0,0,,RPUOMLLLMHPFFBB18CA
北屯區,車位,臺中市北屯區遼陽北二街1~30號,0.0,,,,1090316,土地0建物0車位1,,,其他,,,,6.6,0,0,0,有,有,500000,,坡道機械,6.6,500000,單獨車位交易。;,RPRPMLKLMHPFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區太原路三段871巷1~30號,70.44,住,,,1090228,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1080312,245.14,5,2,6,有,無,22500000,91784,,0.0,0,,RPXPMLRKMHPFFBB09CA
北屯區,房地(土地+建物),臺中市北屯區文昌東十一街1~30號,23.48,住,,,1090307,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740711,98.36,3,1,2,有,無,4450000,45242,,0.0,0,,RPOQMLQKMHPFFBB18CA
北屯區,房地(土地+建物),臺中市北屯區大連北街2巷31~60號,83.0,住,,,1090210,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750628,120.56,4,2,3,有,無,12600000,104512,,0.0,0,含增建或未登記建物。;,RPPNMLQKMHPFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段160巷1~30號,9.72,住,,,1090227,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,78.36,2,2,1,有,有,4260000,54364,,0.0,0,,RPPOMLQKMHPFFBB08CA
南區,房地(土地+建物),臺中市南區五權南路601~630號,14.99,其他,,,1090217,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811023,127.81,4,2,2,有,有,5500000,43033,,0.0,0,,RPTPMLSJNHPFFAB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段121~150號,14.03,住,,,1090309,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,123.27,3,2,2,有,有,7500000,60842,坡道機械,10.01,0,承買人另繳土地增值稅58084元,RPTPMLPKMHPFFBB48CA
