鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
萬里區,土地,下萬里加投段清水溪小段91~120地號,256.41,,山坡地保育區,農牧用地,1090225,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,165000,644,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLLMHPFFDF38DA
五股區,房地(土地+建物)+車位,新北市五股區新城八路1~30號,13.78,商,,,1090223,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,131.56,3,2,2,有,有,11400000,96193,坡道平面,33.84,2000000,,RPPSMLLLMHPFFBF58DA
新莊區,房地(土地+建物),新北市新莊區後港一路61~90號,27.32,住,,,1090223,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731226,98.48,3,2,2,有,無,6600000,67019,,0.0,0,含增建或未登記建物。,RPVPMLNLMHPFFBF09DA
新莊區,房地(土地+建物)+車位,新北市新莊區福美街128巷1~30號,36.03,住,,,1090307,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040116,251.11,3,2,2,有,有,26880000,116775,坡道平面,38.05,2000000,,RPUOMLNLMHPFFBF88DA
板橋區,房地(土地+建物),新北市板橋區四川路二段140巷16弄1~30號,24.2,住,,,1090309,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,,77.6,0,0,0,無,無,10000000,128866,,0.0,0,含增建或未登記建物。;,RPVOMLNLMHPFFAF88DA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職西街91~120號,28.49,住,,,1090315,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870919,166.24,4,2,2,有,有,7100000,42709,坡道平面,14.1,0,,RPROMLOJNHPFFIF56CA
鶯歌區,房地(土地+建物),新北市鶯歌區鳳吉五街1~30號,19.98,住,,,1090316,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701113,81.62,3,2,1,有,無,3300000,40431,,0.0,0,含增建或未登記建物。;陽台外推,RPPPMLMLMHPFFIF98CA
三峽區,土地,溪北段781~810地號,1.04,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17565,16889,,0.0,0,本件為協議價購案件,RPOOMLRLMHPFFIF66CA
三峽區,土地,溪北段781~810地號,0.78,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13176,0,,0.0,0,本件為協議價購案件,RPQOMLRLMHPFFIF86CA
三峽區,土地,溪北段781~810地號,0.78,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13176,0,,0.0,0,本件為協議價購案件,RPROMLRLMHPFFIF96CA
三峽區,土地,溪北段781~810地號,0.78,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13176,0,,0.0,0,本件為協議價購案件,RPSOMLRLMHPFFIF07CA
三峽區,土地,溪北段781~810地號,0.78,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13176,0,,0.0,0,本件為協議價購案件,RPTOMLRLMHPFFIF17CA
三峽區,土地,溪北段781~810地號,0.1,,一般農業區,交通用地,1090323,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1759,0,,0.0,0,本件為協議價購案件,RPVOMLRLMHPFFIF37CA
三峽區,房地(土地+建物),新北市三峽區大智路31~60號,12.57,住,,,1090321,土地1建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,98.42,2,2,1,有,有,7070000,71835,,0.0,0,,RPVNMLOLMHPFFIF96CA
三峽區,房地(土地+建物)+車位,新北市三峽區復興路31~60號,14.4,住,,,1090326,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881103,147.82,3,2,2,有,有,10000000,67650,升降機械,27.66,0,陽台外推,RPROMLLLMHPFFIF98CA
三峽區,房地(土地+建物)+車位,新北市三峽區光明路31~60號,17.98,商,,,1090308,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010928,177.17000000000002,4,2,2,有,有,14200000,80149,升降平面,27.5,0,含增建或未登記建物。;,RPSOMLLLMHPFFIF09CA
樹林區,房地(土地+建物),新北市樹林區啟智街44巷1~30號,59.0,住,,,1090324,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,82.78,2,1,2,有,無,10500000,126842,,0.0,0,含增建或未登記建物。;,RPUOMLLLMHPFFIF66CA
三峽區,房地(土地+建物)+車位,新北市三峽區大德路241~270號,25.46,住,,,1090316,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1001101,194.33999999999997,4,2,2,有,有,17550000,90306,坡道平面,13.0,0,,RPPPMLLLMHPFFIF88CA
鶯歌區,房地(土地+建物),新北市鶯歌區鳳吉四街31~60號,22.48,住,,,1090315,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701113,82.32,3,2,1,有,無,4100000,49806,,0.0,0,含增建或未登記建物。;陽台外推增建,RPRNMLMLMHPFFIF98CA
三峽區,土地,十三添段十三添小段91~120地號,209.93,,一般農業區,農牧用地,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,9527,,0.0,0,,RPSNMLMLMHPFFIF09CA
鶯歌區,房地(土地+建物),新北市鶯歌區鶯桃路541~570號,21.87,住,,,1090215,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.38,3,1,1,有,無,4950000,54169,,0.0,0,含增建或未登記建物。;頂樓加蓋,RPOOMLMLMHPFFIF78CA
三峽區,房地(土地+建物),新北市三峽區紫新路61~90號,47.24,,山坡地保育區,丙種建築用地,1090223,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850312,104.87,3,2,1,有,有,4500000,42910,,0.0,0,,RPQPMLKLMHPFFIF88CA
樹林區,房地(土地+建物),新北市樹林區啟智街151巷1~30號,24.4,住,,,1090309,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710218,87.86,2,2,2,有,無,5880000,66925,,0.0,0,陽台外推.頂樓增建,RPRPMLKLMHPFFIF98CA
永和區,房地(土地+建物),新北市永和區保福路二段16巷31~60號,13.0,住,,,1090317,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660118,50.31,3,1,1,有,無,5900000,117273,,0.0,0,含增建或未登記建物。;,RPVPMLSLMHPFFHF47CA
中和區,房地(土地+建物)+車位,新北市中和區建康路151~180號,34.49,住,,,1090206,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,281.15,4,2,3,有,無,35350000,136584,坡道平面,37.71,2100000,,RPPPMLOJNHPFFHF98CA
中和區,房地(土地+建物)+車位,新北市中和區建康路181~210號,29.99,住,,,1090229,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,249.48,4,2,2,有,無,28910000,127072,坡道平面,37.71,2000000,,RPSPMLOJNHPFFHF66CA
中和區,房地(土地+建物)+車位,新北市中和區建康路181~210號,22.5,住,,,1090226,土地1建物1車位1,二十二層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,201.03,4,2,2,有,無,24230000,136113,坡道平面,37.71,2000000,,RPUPMLOJNHPFFHF86CA
中和區,房地(土地+建物),新北市中和區建康路181~210號,11.45,住,,,1090213,土地1建物1車位0,五層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,94.1,2,1,1,有,無,13500000,143464,,0.0,0,,RPVPMLOJNHPFFHF96CA
中和區,房地(土地+建物),新北市中和區建康路181~210號,11.45,住,,,1090219,土地1建物1車位0,八層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080225,93.87,2,2,1,有,無,13250000,141153,,0.0,0,,RPXPMLOJNHPFFHF17CA
中和區,房地(土地+建物),新北市中和區民生街61~90號,18.94,住,,,1090119,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670904,88.71,8,0,8,有,無,8800000,99200,,0.0,0,含增建或未登記建物。;,RPOQMLOJNHPFFHF98CA
中和區,房地(土地+建物)+車位,新北市中和區中安街181~210號,12.02,住,,,1090216,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900326,129.56,3,2,1,有,無,20000000,154369,坡道平面,27.16,0,,RPRQMLOJNHPFFHF66CA
中和區,房地(土地+建物),新北市中和區景平路481~510號,3.93,其他,,,1090313,土地2建物1車位0,十九層,十九層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0970501,55.980000000000004,1,1,1,有,有,8800000,157199,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;賣方支付契稅、印花稅、登記規費、代書費,RPSPMLLKNHPFFHF09CA
永和區,房地(土地+建物),新北市永和區永貞路287巷2弄1~30號,30.22,住,,,1090311,土地2建物2車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660917,103.02,4,2,2,有,無,13000000,126189,,0.0,0,含增建或未登記建物。;,RPTOMLTLMHPFFHF27CA
永和區,房地(土地+建物),新北市永和區秀朗路二段66巷7弄1~30號,38.86,住,,,1090322,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701102,93.95,4,2,2,有,無,15980000,170090,,0.0,0,,RPXNMLSKNHPFFHF47CA
中和區,房地(土地+建物)+車位,新北市中和區中原東街61~90號,51.19,住,,,1080731,土地1建物1車位2,十層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060309,297.33,3,2,2,有,有,41090000,161697,坡道平面,72.28,4700000,,RPWNMLTKNHPFFHF47CA
中和區,車位,新北市中和區景新街301~330號,10.04,商,,,1090319,土地0建物0車位4,,,其他,,,,109.74,0,0,0,有,有,4230000,,升降平面,109.73,4230000,親友、員工或其他特殊關係間之交易。;土地款2961000建物款1269000元,RPWNMLPLNHPFFHF17CA
三峽區,房地(土地+建物)+車位,新北市三峽區弘園街31~60號,26.85,住,,,1090320,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090311,167.69,3,2,2,有,有,10250000,65845,坡道平面,37.08,1650000,,RPWOMLNKNHPFFIF07CA
